feature,f-score,odds-ratio,statistical-power,probability-ratio,gini-index,kolmogorov-smirnov,geometric-mean,auc,auprc,mutual-info,deviance,matthews-correlation-coefficient
GENE3767X,0.4545454545454545,5.7894736842105265,0.09814853214615768,1.391304347826087,0.36962426437301943,0.24456521739130435,0.5804795618616821,0.5706521739130435,0.25117517867305794,-191.33198730611116,253.77110788335926,0.225375940111785
GENE3766X,0.44897959183673475,7.886792452830188,0.1584439514549173,3.130434782608696,0.36962426437301943,0.22041062801932368,0.6099021858695888,0.593900966183575,0.26410473246177235,-187.746012441157,252.8546151469823,0.23158854206984297
GENE3765X,0.44117647058823534,4.8474576271186445,0.13965475074150993,1.639751552795031,0.36962426437301943,0.23550724637681164,0.6167939547439613,0.5778985507246377,0.25787926762299135,-188.45736207231954,252.88925736961448,0.2149063492682878
GENE3764X,0.46511627906976744,5.310344827586207,0.11293574227515098,1.7391304347826086,0.36962426437301943,0.27717391304347827,0.6384423980690614,0.5905797101449275,0.2603744496719259,-189.31480039902817,253.3124038165589,0.24683180084294057
GENE3763X,0.4761904761904761,6.8,0.17378184240520733,3.130434782608696,0.36962426437301943,0.3001207729468599,0.6153236452516652,0.5166062801932367,0.2325092865889669,-187.746012441157,253.83034814963094,0.2681771965574594
GENE3762X,0.47058823529411764,4.928571428571429,0.23407828555633348,3.130434782608696,0.35853327297419646,0.28623188405797106,0.601929265428846,0.5471014492753623,0.22736663513575256,-187.2604594886878,257.4217640432538,0.2575107482344096
GENE3761X,0.4523809523809524,6.761904761904762,0.2979204610355637,6.260869565217392,0.36962426437301943,0.24275362318840582,0.5866880760256891,0.5226449275362319,0.2281526917962889,-187.03848591594746,253.70152788776596,0.21691596180301545
GENE3760X,0.49411764705882344,7.939024390243903,0.05070224540068453,1.6126482213438735,0.36962426437301943,0.34359903381642515,0.6327419053931703,0.5483091787439613,0.23614076851931146,-192.45464267691872,257.52235333041017,0.3091215522054411
GENE3759X,0.4375,19.72222222222222,0.6388800711744269,15.652173913043478,0.3496357960457856,0.23369565217391308,0.6167939547439613,0.588768115942029,0.4204374398010916,-184.9842301882251,252.67109138724524,0.3583679035923968
GENE3758X,0.5227272727272727,16.634146341463413,0.547752081258414,12.521739130434783,0.3496357960457856,0.4166666666666667,0.6454972243679028,0.625,0.38072854360698105,-185.52722860762034,252.67109138724524,0.38397382389415224
GENE3757X,0.5287356321839081,17.6,0.633436473023219,12.521739130434783,0.34026465028355385,0.4305555555555556,0.6756639246921763,0.703804347826087,0.4733789273394663,-184.19228179747898,252.24505054305084,0.3933584914270668
GENE3756X,0.4943820224719101,14.0,0.5797864058145703,9.391304347826088,0.34026465028355385,0.34541062801932365,0.6341718324267314,0.6156400966183574,0.38619034350176346,-184.73312894922375,252.3298414273117,0.34697018433317656
GENE3755X,0.5161290322580645,9.066666666666666,0.8820176301977691,6.260869565217392,0.2853745541022592,0.3586956521739131,0.6756639246921763,0.6829710144927537,0.5433071925214663,-182.41654632038922,250.9982084881883,0.5365222008118751
GENE3754X,0.5185185185185185,18.666666666666668,0.8820176301977691,12.521739130434783,0.2853745541022592,0.372584541062802,0.6818913736150561,0.6820652173913043,0.5488787638609116,-182.41654632038922,250.9982084881883,0.5365222008118751
GENE3753X,0.5405405405405405,31.0625,0.8370851273774564,21.91304347826087,0.29752066115702475,0.37922705314009664,0.6630335787650942,0.644927536231884,0.5114900712545726,-182.58888935610898,251.07740855830218,0.4990108793478453
GENE3752X,0.5,31.0625,0.7695430889781705,21.91304347826087,0.3303948798454293,0.33756038647343,0.6566273069937429,0.6618357487922706,0.5081907665341302,-183.54452804354813,250.33181647588665,0.44803329616408316
GENE3751X,0.47619047619047616,31.0625,0.7695430889781705,21.91304347826087,0.34026465028355385,0.3097826086956522,0.650157914671245,0.6518719806763286,0.4814814662140715,-183.54452804354813,251.09896384370387,0.44803329616408316
GENE3750X,0.49056603773584906,19.72222222222222,0.6388800711744269,15.652173913043478,0.3496357960457856,0.3291062801932367,0.659380473395787,0.6099033816425121,0.4262113296144429,-184.9842301882251,250.9982084881883,0.3583679035923968
GENE3749X,0.41975308641975306,5.25,0.5028232647017103,4.695652173913044,0.34026465028355385,0.16968599033816428,0.5641247335260575,0.5392512077294686,0.330483474208269,-185.9676204309161,253.62128676917604,0.31949866210215366
GENE3748X,0.42424242424242425,3.45,0.31114260767206803,3.130434782608696,0.36962426437301943,0.2059178743961353,0.6029316462488175,0.6047705314009661,0.302621738880184,-187.44838336268685,253.0441763222573,0.17721003573764355
GENE3747X,0.5084745762711865,6.761904761904762,0.4236134626280577,6.260869565217392,0.35853327297419646,0.36050724637681164,0.6796738348201514,0.6370772946859904,0.37287205463708106,-186.68651578250052,251.86556213017752,0.3183221861027499
GENE3746X,0.4722222222222222,3.8461538461538463,0.36546249943484965,3.130434782608696,0.3496357960457856,0.2946859903381643,0.6408026367951926,0.6189613526570048,0.3627022366012699,-186.62204925450828,252.3298414273117,0.27225761354376565
GENE3745X,0.49275362318840565,6.761904761904762,0.4236134626280577,6.260869565217392,0.35853327297419646,0.3363526570048309,0.6643983148480638,0.6222826086956522,0.3670876283998785,-186.68651578250052,252.1078123475709,0.29569638574142404
GENE3744X,0.537313432835821,6.761904761904762,0.426627889804973,6.260869565217392,0.35853327297419646,0.42149758454106284,0.7071067811865476,0.6524758454106281,0.3952045063174976,-186.9359901774439,251.3129736635131,0.36208774825649753
GENE3743X,0.47058823529411764,4.842105263157895,0.4369465875044126,4.173913043478261,0.35853327297419646,0.28623188405797106,0.6167939547439613,0.6135265700483092,0.34687530360460506,-186.53981289322053,252.8546151469823,0.27094576289927547
GENE3742X,0.5098039215686274,7.368421052631579,0.48390990577918386,6.260869565217392,0.35853327297419646,0.35688405797101447,0.6689273264831853,0.6310386473429952,0.3981644147876219,-185.83761377662856,250.33181647588665,0.33530567019236357
GENE3741X,0.44705882352941173,10.65,0.4352812263024244,9.391304347826088,0.36962426437301943,0.22886473429951693,0.5907908398283785,0.586352657004831,0.3285793043083159,-186.3602589467747,253.02051667020976,0.24858587681852282
GENE3740X,0.45833333333333326,9.058823529411764,0.2625219681659304,3.130434782608696,0.35853327297419646,0.24818840579710147,0.5400617248673216,0.5153985507246377,0.286524032186242,-187.2604594886878,253.87951111111107,0.2520222503749722
GENE3739X,0.48648648648648657,9.058823529411764,0.10381863239637446,1.716690042075736,0.36962426437301943,0.32427536231884063,0.6510860492118233,0.6337560386473431,0.2838403628522884,-190.417108014909,256.7443059402893,0.29186501192363773
GENE3738X,0.5,10.326530612244898,0.31114260767206803,3.130434782608696,0.36962426437301943,0.35024154589371986,0.6720794754015619,0.6524758454106281,0.30935597343786947,-187.44838336268685,253.42721478384252,0.31027556858816535
GENE3737X,0.49350649350649356,9.058823529411764,0.1500511132099407,3.130434782608696,0.36962426437301943,0.33997584541062803,0.6515496206833064,0.6355676328502415,0.2920992867058388,-187.746012441157,253.62513408417578,0.2940284945895821
GENE3736X,0.46874999999999994,4.323529411764706,0.17147410792782053,1.8782608695652172,0.36962426437301943,0.29106280193236717,0.6454972243679028,0.6304347826086957,0.2929255974272983,-189.31480039902817,252.3298414273117,0.2517259935917914
GENE3732X,0.4999999999999999,9.68,0.39784199434196527,3.130434782608696,0.35853327297419646,0.34178743961352653,0.6643983148480638,0.668780193236715,0.3520505749171927,-185.83761377662856,250.27795102040818,0.3318938899336553
GENE3733X,0.507936507936508,8.461538461538462,0.3185200874765294,3.130434782608696,0.35853327297419646,0.3641304347826087,0.6810052246069989,0.6479468599033816,0.32576778534776724,-187.2604594886878,250.9982084881883,0.3143473067309657
GENE3734X,0.5245901639344263,5.194805194805195,0.17961773700652875,2.276679841897233,0.36962426437301943,0.3900966183574879,0.6950480468569159,0.6539855072463769,0.3060479038618588,-188.45736207231954,252.3298414273117,0.3410932504096794
GENE3735X,0.4827586206896551,7.0813953488372094,0.31114260767206803,3.130434782608696,0.36962426437301943,0.31582125603864736,0.6370220572706061,0.6518719806763286,0.31588230185423155,-187.44838336268685,253.17007746560296,0.2885364530383674
GENE3570X,0.4791666666666667,3.7681159420289854,0.25424210752716025,3.130434782608696,0.36962426437301943,0.3055555555555556,0.5866880760256891,0.6014492753623188,0.2842390460837591,-187.746012441157,253.70706371191136,0.31027556858816535
GENE3731X,0.45161290322580644,4.928571428571429,0.14212398649769448,1.565217391304348,0.36962426437301943,0.2391304347826087,0.6079187588743288,0.5818236714975845,0.2574827920928279,-189.0289068377348,253.62128676917604,0.2261577834061191
GENE3730X,0.48648648648648657,14.947368421052632,0.547752081258414,12.521739130434783,0.36962426437301943,0.32427536231884063,0.6510860492118233,0.6893115942028986,0.40255963377720966,-185.6783947088774,252.24505054305084,0.30697955402847116
GENE3701X,0.43396226415094347,5.25,0.3714390508231942,4.695652173913044,0.36962426437301943,0.16666666666666666,0.5389424247524661,0.5664251207729469,0.2887114158058188,-186.8612868547994,253.87951111111107,0.2149063492682878
GENE3702X,0.43564356435643564,6.285714285714286,0.09475471977672136,1.4347826086956523,0.36962426437301943,0.17874396135265702,0.5710402407201608,0.5794082125603865,0.25953055606109887,-189.31480039902817,253.42448979591836,0.1997513774436571
GENE3706X,0.5060240963855421,9.68,0.14805033181257726,1.9565217391304348,0.36962426437301943,0.3713768115942029,0.659380473395787,0.6512681159420289,0.2906739177501015,-191.20587076470133,253.0441763222573,0.32978834419499076
GENE3707X,0.5000000000000001,14.837209302325581,0.16664565099405698,1.9264214046822743,0.36962426437301943,0.3592995169082126,0.6666666666666666,0.6470410628019323,0.2891712479045436,-190.28045080056268,253.30441202043204,0.33110786263336317
GENE3708X,0.47727272727272724,6.8,0.04153838815139174,1.494071146245059,0.36962426437301943,0.30193236714975846,0.6079187588743289,0.5383454106280193,0.2325329218389355,-190.28045080056268,253.77110788335926,0.2782419013725741
GENE3709X,0.48192771084337344,7.886792452830188,0.043747840325523195,1.5652173913043477,0.36962426437301943,0.31400966183574874,0.6216698721602092,0.5516304347826086,0.2369310830955268,-191.33198730611116,253.77110788335926,0.27884542923804095
GENE3710X,0.43396226415094347,4.8474576271186445,0.0640280620930305,1.2138420585625553,0.36962426437301943,0.16666666666666666,0.5383819020581655,0.538647342995169,0.23764197946748097,-193.63790768533718,253.83034814963094,0.2149063492682878
GENE3711X,0.43809523809523815,4.8474576271186445,0.1228451199530507,1.6278260869565218,0.36962426437301943,0.2198067632850242,0.6099021858695888,0.5945048309178744,0.26648723598687646,-190.28045080056268,253.17007746560296,0.2250413993831232
GENE3712X,0.4444444444444444,5.7894736842105265,0.027900021152430638,1.332099907493062,0.36962426437301943,0.21678743961352656,0.5614422421802155,0.536231884057971,0.2328048855952099,-192.45464267691872,253.83034814963094,0.2045287524579627
GENE3713X,0.4313725490196078,5.7894736842105265,0.19929189603475128,3.130434782608696,0.35853327297419646,0.16485507246376818,0.5361339511041714,0.4990942028985507,0.21480513595242484,-187.2604594886878,253.87951111111107,0.18869437059056682
GENE3714X,0.4578313253012049,4.323529411764706,0.06323127505165083,1.4782608695652173,0.36962426437301943,0.2566425120772947,0.6079187588743288,0.5709541062801933,0.25032528832663115,-189.85701446075504,253.88559132203793,0.22790251428109118
GENE3715X,0.47058823529411764,9.68,0.13174985763546532,3.130434782608696,0.36962426437301943,0.29287439613526567,0.644561042259046,0.5963164251207729,0.24985095282792685,-187.746012441157,253.18495777488448,0.26207729468599034
GENE3716X,0.4923076923076923,6.8,0.12096612692452381,1.9264214046822743,0.36962426437301943,0.33454106280193235,0.6666666666666666,0.591183574879227,0.2603849820036899,-191.33198730611116,252.88925736961448,0.288547302411204
GENE3717X,0.4857142857142858,6.285714285714286,0.13174985763546532,3.130434782608696,0.36962426437301943,0.3224637681159421,0.6566273069937428,0.586352657004831,0.24766011404556862,-187.746012441157,253.0441763222573,0.2762749717331759
GENE3718X,0.5,7.333333333333333,0.2024194058064541,1.905482041587902,0.36962426437301943,0.3538647342995169,0.667571849251482,0.6467391304347826,0.2939438584267956,-189.31480039902817,252.53321049870573,0.30521429460824107
GENE3719X,0.5666666666666667,11.0,0.3790589651759376,3.130434782608696,0.36962426437301943,0.4613526570048309,0.7306274188126072,0.7273550724637681,0.3671455928385497,-185.9222759262776,251.3129736635131,0.40527361803612477
GENE3720X,0.5416666666666667,8.461538461538462,0.4236134626280577,4.695652173913044,0.36962426437301943,0.3985507246376812,0.6863049560899463,0.703804347826087,0.3799748828611427,-184.61538415856532,252.91366530612248,0.38769905726763276
GENE3721X,0.5454545454545454,6.768,0.23896269939391745,2.471395881006865,0.36962426437301943,0.43538647342995174,0.7147514009901564,0.6893115942028986,0.33124910927057244,-187.42463929387893,252.1078123475709,0.3746874949174223
GENE3722X,0.48484848484848486,4.023529411764706,0.19929189603475128,3.130434782608696,0.35853327297419646,0.32065217391304346,0.659380473395787,0.6283212560386474,0.28114504050595934,-187.2604594886878,252.88925736961448,0.27594876532753293
GENE3723X,0.5,5.021428571428571,0.2556564097769292,3.130434782608696,0.35853327297419646,0.3466183574879227,0.6729773775727069,0.638586956521739,0.29460893724177717,-187.2604594886878,257.13993928038354,0.30448567637792623
GENE3724X,0.4313725490196078,5.7894736842105265,0.021607349671932206,1.2670807453416146,0.36962426437301943,0.16485507246376818,0.5549513622766896,0.5123792270531402,0.22420746054657345,-191.68748603118297,253.87951111111107,0.2045287524579627
GENE3725X,0.43809523809523815,5.310344827586207,0.20059204031851152,2.0869565217391304,0.36962426437301943,0.1920289855072464,0.595879571531124,0.5353260869565217,0.23772084340173444,-188.27201341407246,253.42721478384252,0.2250413993831232
GENE3726X,0.4299065420560748,4.8474576271186445,0.17378184240520733,2.0869565217391304,0.36962426437301943,0.1527777777777778,0.5166316023632183,0.5060386473429952,0.23424877426118199,-188.27201341407246,253.9683397464916,0.2045287524579627
GENE3727X,0.4318181818181819,4.4,0.09036524573186347,1.565217391304348,0.36962426437301943,0.1871980676328503,0.5461768749626456,0.5383454106280193,0.24042325636502374,-188.45736207231954,253.77110788335926,0.2045287524579627
GENE2364X,0.42592592592592593,3.9672131147540983,0.033581363554191,1.2521739130434781,0.36962426437301943,0.14009661835748788,0.5560384374855327,0.501207729468599,0.22395559190541275,-193.60778660352588,253.95232670146345,0.1938599993459332
GENE2363X,0.45098039215686275,6.8,0.31114260767206803,6.260869565217392,0.35853327297419646,0.2222222222222222,0.5815189173257647,0.5625,0.2943555415347821,-187.03848591594746,253.42721478384252,0.25435724680340144
GENE2362X,0.4946236559139785,11.702127659574469,0.19929189603475128,3.130434782608696,0.35853327297419646,0.3472222222222222,0.5892556509887896,0.5208333333333334,0.23638923443318022,-187.2604594886878,257.69205824762685,0.337768118074074
GENE2361X,0.48837209302325574,11.702127659574469,0.19929189603475128,3.130434782608696,0.35853327297419646,0.32971014492753625,0.6167939547439611,0.5317028985507246,0.2429974686837922,-187.2604594886878,253.94837898778985,0.31027556858816535
GENE3697X,0.423076923076923,4.8474576271186445,0.19929189603475128,3.130434782608696,0.35853327297419646,0.16243961352657005,0.5809994720078753,0.5184178743961352,0.2386541018866179,-187.2604594886878,253.70706371191136,0.18248971940174205
GENE3696X,0.45833333333333326,9.058823529411764,0.1024821885809053,1.350383631713555,0.36962426437301943,0.24818840579710147,0.5630532705768135,0.5365338164251208,0.24162272556871833,-190.28045080056268,253.87951111111107,0.2520222503749722
GENE3694X,0.46511627906976744,5.310344827586207,0.1228451199530507,1.7530434782608697,0.36962426437301943,0.2723429951690821,0.6313087395543334,0.6047705314009661,0.2661609047297314,-193.1219538584527,253.17007746560296,0.24683180084294057
GENE3695X,0.40350877192982454,2.663265306122449,0.2556564097769292,2.0124223602484475,0.36962426437301943,0.19685990338164253,0.5763033956734371,0.538647342995169,0.2666089072260039,-189.31480039902817,253.17007746560296,0.19685990338164253
GENE3691X,0.4523809523809524,6.761904761904762,0.36546249943484965,6.260869565217392,0.3496357960457856,0.24275362318840582,0.5866880760256891,0.5389492753623188,0.29701439722569134,-186.62204925450828,257.9801364642674,0.25946325003864634
GENE3690X,0.41441441441441446,6.761904761904762,0.35364995808194316,6.260869565217392,0.35853327297419646,0.17270531400966183,0.5773502691896257,0.5111714975845412,0.2675791719463098,-187.03848591594746,253.17007746560296,0.18248971940174205
GENE3689X,0.42857142857142855,3.3333333333333335,0.3105589418948489,3.130434782608696,0.36962426437301943,0.23007246376811596,0.6079187588743289,0.5510265700483091,0.29712106681223055,-187.60109866492112,252.53321049870573,0.20698648750487353
GENE3688X,0.4262295081967213,3.3333333333333335,0.3554914447151616,3.130434782608696,0.35853327297419646,0.21799516908212563,0.6074218901694314,0.5274758454106281,0.3028553074691286,-187.2604594886878,252.88925736961448,0.22838328605073346
GENE3686X,0.48888888888888893,13.2,0.13174985763546532,3.130434782608696,0.36962426437301943,0.3315217391304348,0.5989120571285179,0.481280193236715,0.2196867317876139,-187.746012441157,253.95232670146345,0.31147684083859156
GENE3684X,0.42424242424242425,3.2454545454545456,0.1024821885809053,1.565217391304348,0.36962426437301943,0.14915458937198067,0.5450701324374344,0.5419685990338163,0.25427347491892266,-188.45736207231954,253.77110788335926,0.1597287858344719
GENE3685X,0.43373493975903615,5.310344827586207,0.25424210752716025,3.130434782608696,0.36962426437301943,0.1992753623188406,0.5809994720078753,0.563707729468599,0.2799681664915123,-187.746012441157,253.3124038165589,0.17734511057473928
GENE3683X,0.4329896907216494,3.9672131147540983,0.1537441935984164,1.639751552795031,0.36962426437301943,0.20410628019323668,0.6009252125773314,0.5869565217391305,0.26913139733923797,-189.31480039902817,253.02051667020976,0.18264674919162885
GENE3682X,0.4444444444444444,4.8474576271186445,0.14805033181257726,1.514726507713885,0.36962426437301943,0.22705314009661837,0.6094069343174583,0.6056763285024154,0.280709337759355,-189.31480039902817,253.42721478384252,0.19945403191306665
GENE3681X,0.42857142857142866,3.5483870967741935,0.20059204031851152,2.0869565217391304,0.36962426437301943,0.16304347826086957,0.5212860351426869,0.552536231884058,0.27326548704957127,-188.27201341407246,265.89369716462704,0.17131207221604822
GENE3678X,0.4423076923076923,5.310344827586207,0.21933104512058782,1.7391304347826086,0.36962426437301943,0.19444444444444445,0.5877164520577279,0.5794082125603865,0.2668078946729306,-188.45736207231954,253.62513408417578,0.23497365815647261
GENE3657X,0.4190476190476191,4.4,0.2735875846562167,3.130434782608696,0.35853327297419646,0.15157004830917875,0.5383819020581655,0.498792270531401,0.26658959859571124,-187.2604594886878,253.87951111111107,0.18248971940174205
GENE3658X,0.4375,4.8474576271186445,0.36546249943484965,3.130434782608696,0.3496357960457856,0.19082125603864736,0.5472813793767886,0.4948671497584541,0.259189032790039,-186.62204925450828,253.83686466942146,0.25946325003864634
GENE3659X,0.425531914893617,4.4,0.23407828555633348,3.130434782608696,0.3722973754191236,0.17149758454106281,0.5549513622766896,0.5102657004830917,0.2228172716496176,-187.60109866492112,265.9318078259648,0.1713890363704601
GENE3660X,0.44680851063829785,4.8474576271186445,0.23407828555633348,3.130434782608696,0.36962426437301943,0.21859903381642515,0.5815189173257647,0.5108695652173912,0.24440297702224958,-187.60109866492112,253.88559132203793,0.21549818120855127
GENE3677X,0.42105263157894735,3.0,0.25287385581413513,2.0869565217391304,0.36962426437301943,0.1781400966183575,0.5887430317956406,0.5990338164251208,0.29732307063475905,-188.27201341407246,253.3124038165589,0.15940625312500614
GENE3661X,0.39655172413793105,3.277310924369748,0.3790589651759376,2.683229813664596,0.36962426437301943,0.17934782608695654,0.5212860351426869,0.5498188405797101,0.28834177808415973,-187.588713346706,265.78133231171955,0.20528288668644085
GENE3662X,0.4421052631578948,4.323529411764706,0.19929189603475128,3.130434782608696,0.35853327297419646,0.20471014492753625,0.5789170299241783,0.5117753623188407,0.24299493588006152,-187.2604594886878,253.70152788776596,0.20471014492753623
GENE3676X,0.42592592592592593,3.9672131147540983,0.31114260767206803,3.130434782608696,0.35853327297419646,0.1388888888888889,0.5241740685175872,0.490036231884058,0.2529449347449878,-187.2604594886878,253.97957530864198,0.1938599993459332
GENE3675X,0.4220183486238532,3.227272727272727,0.13174985763546532,3.130434782608696,0.36962426437301943,0.125,0.5516772843673705,0.5111714975845411,0.23300782621211535,-187.746012441157,253.70152788776596,0.18283936271530682
GENE3680X,0.42592592592592593,4.4,0.12062826318483369,1.507246376811594,0.36962426437301943,0.19021739130434784,0.5943575267170572,0.5504227053140096,0.24998060625768792,-190.28045080056268,253.18495777488448,0.1938599993459332
GENE3679X,0.43809523809523815,5.310344827586207,0.17378184240520733,2.0869565217391304,0.36962426437301943,0.18055555555555558,0.5742039227726821,0.5745772946859904,0.26708148164736223,-188.27201341407246,253.70152788776596,0.2250413993831232
GENE3674X,0.41509433962264153,3.9672131147540983,0.13174985763546532,3.130434782608696,0.36962426437301943,0.1092995169082126,0.5281907867867224,0.526268115942029,0.24302609723289795,-187.746012441157,253.88559132203793,0.14093496093318875
GENE3673X,0.430379746835443,3.227272727272727,0.13174985763546532,3.130434782608696,0.36962426437301943,0.19746376811594202,0.5897678246195885,0.5256642512077294,0.23319840015222365,-187.746012441157,253.77110788335926,0.1719456801709405
GENE3666X,0.42666666666666664,3.227272727272727,0.13174985763546532,3.130434782608696,0.36962426437301943,0.19565217391304346,0.5897678246195885,0.5682367149758454,0.2638416320841208,-187.746012441157,253.18495777488448,0.16837551782696925
GENE3667X,0.41237113402061853,3.3333333333333335,0.23407828555633348,3.130434782608696,0.35853327297419646,0.11956521739130435,0.5383819020581655,0.48580917874396135,0.2389946154963185,-187.2604594886878,253.83034814963094,0.18248971940174205
GENE3668X,0.44776119402985076,3.9672131147540983,0.23407828555633348,3.130434782608696,0.36962426437301943,0.24939613526570048,0.6240935455708451,0.5670289855072465,0.28402224860683445,-187.60109866492112,253.42721478384252,0.21424389689102216
GENE3669X,0.41509433962264153,3.9672131147540983,0.23407828555633348,3.130434782608696,0.35853327297419646,0.11231884057971014,0.5389424247524661,0.4879227053140097,0.25276844878973864,-187.2604594886878,253.97957530864198,0.18248971940174205
GENE3670X,0.4112149532710281,3.5483870967741935,0.19929189603475128,3.130434782608696,0.35853327297419646,0.11231884057971014,0.5533167449931866,0.49275362318840576,0.2356919424702506,-187.2604594886878,253.88559132203793,0.18248971940174205
GENE3671X,0.4036697247706422,3.227272727272727,0.35364995808194316,3.130434782608696,0.36962426437301943,0.1497584541062802,0.5366968215490656,0.5232487922705314,0.2719761337277708,-187.746012441157,257.89029221881844,0.18097350069194165
GENE3672X,0.4313725490196078,5.7894736842105265,0.18127761331320366,3.130434782608696,0.36962426437301943,0.16485507246376818,0.5560384374855327,0.5141908212560387,0.24377447178115538,-187.746012441157,257.87186104718495,0.18869437059056682
GENE3665X,0.41509433962264153,3.9672131147540983,0.18127761331320366,3.130434782608696,0.36962426437301943,0.15036231884057977,0.5742039227726821,0.5446859903381642,0.25529076938866246,-187.746012441157,253.77110788335926,0.14093496093318875
GENE3664X,0.425531914893617,3.5,0.39201408468409993,3.130434782608696,0.36962426437301943,0.19384057971014496,0.5943575267170572,0.6111111111111112,0.31314964562888775,-187.39833915896924,253.53115346625952,0.2270017415356663
GENE3663X,0.4175824175824176,10.65,0.4352812263024244,9.391304347826088,0.35853327297419646,0.14553140096618356,0.5592869856944195,0.5754830917874396,0.3038313736337126,-186.3602589467747,253.70706371191136,0.24858587681852282
GENE3656X,0.42857142857142855,2.75,0.2159024985755029,1.8782608695652172,0.36962426437301943,0.18538647342995174,0.5614422421802155,0.5709541062801933,0.2769183927006865,-188.45736207231954,253.77110788335926,0.1656547270485715
GENE3655X,0.4190476190476191,4.4,0.13174985763546532,3.130434782608696,0.36962426437301943,0.12318840579710144,0.5383819020581655,0.5018115942028987,0.22377052299917552,-187.746012441157,253.83034814963094,0.15353995141858573
GENE3654X,0.39999999999999997,3.227272727272727,0.1500511132099407,3.130434782608696,0.36962426437301943,0.1141304347826087,0.5383819020581655,0.5356280193236715,0.25652456387028455,-187.746012441157,253.94837898778985,0.10867322059774555
GENE3653X,0.4050632911392405,2.75,0.20059204031851152,1.8782608695652172,0.35853327297419646,0.14009661835748788,0.5673269810097546,0.5135869565217391,0.25854631316318,-187.2604594886878,253.62513408417578,0.18248971940174205
GENE3652X,0.4375,6.285714285714286,0.25424210752716025,3.130434782608696,0.35853327297419646,0.19746376811594202,0.5820378990598714,0.5570652173913044,0.2809982817519666,-187.2604594886878,253.30441202043204,0.1997513774436571
GENE3640X,0.5142857142857143,13.2,0.5147414525440706,9.391304347826088,0.3496357960457856,0.37983091787439616,0.6836602258050604,0.6627415458937198,0.40170796915453566,-185.94332245779307,252.1078123475709,0.3254250135209132
GENE3641X,0.5531914893617021,19.68421052631579,0.7794000412967427,9.391304347826088,0.309051887387956,0.428743961352657,0.7019641181630338,0.7445652173913044,0.5578174414883603,-183.8978191563712,249.38809999999998,0.4593914965932208
GENE3642X,0.48888888888888893,13.2,0.7064221095737129,6.260869565217392,0.31999999999999995,0.3315217391304348,0.6510860492118233,0.6352657004830917,0.44499926911266485,-184.60666098608436,252.46847023908964,0.4170288281141495
GENE3643X,0.5,10.65,0.48390990577918386,9.391304347826088,0.3496357960457856,0.3538647342995169,0.6602956445140701,0.656400966183575,0.4192226920714326,-186.14675689808556,251.86556213017752,0.30521429460824107
GENE3644X,0.5060240963855421,14.947368421052632,0.547752081258414,12.521739130434783,0.3496357960457856,0.375,0.650157914671245,0.6814613526570049,0.4406772053558399,-185.6783947088774,252.24505054305084,0.3561435599503628
GENE3645X,0.4838709677419355,19.72222222222222,0.6388800711744269,15.652173913043478,0.35853327297419646,0.31884057971014496,0.659380473395787,0.6503623188405797,0.4132469448856523,-184.9842301882251,251.86556213017752,0.3583679035923968
GENE3646X,0.45,3.9672131147540983,0.13174985763546532,3.130434782608696,0.36962426437301943,0.24094202898550732,0.5989120571285178,0.5603864734299517,0.2537869844085645,-187.746012441157,253.95232670146345,0.2106752429000961
GENE3647X,0.5000000000000001,14.837209302325581,0.5308188841221926,4.695652173913044,0.35853327297419646,0.36111111111111116,0.6269895868584945,0.6446256038647343,0.37034646989460684,-185.73853842587968,252.88925736961448,0.3469443332443554
GENE3791X,0.43396226415094347,4.4,0.19929189603475128,3.130434782608696,0.35853327297419646,0.16666666666666666,0.5560384374855327,0.5024154589371981,0.25267571126218114,-187.2604594886878,253.97957530864198,0.2149063492682878
GENE3792X,0.4112149532710281,6.761904761904762,0.2979204610355637,6.260869565217392,0.35853327297419646,0.15036231884057977,0.5742039227726821,0.5135869565217392,0.27139094905515304,-187.03848591594746,253.70152788776596,0.18248971940174205
GENE3793X,0.4077669902912621,3.3333333333333335,0.23407828555633348,3.130434782608696,0.36962426437301943,0.12620772946859904,0.5472813793767886,0.526268115942029,0.2423517270367366,-187.60109866492112,257.708586540992,0.12622495299593386
GENE3648X,0.43478260869565216,6.761904761904762,0.47716881691354385,6.260869565217392,0.3496357960457856,0.25422705314009664,0.601929265428846,0.5232487922705314,0.347732388519769,-186.3181523387884,252.71928426428508,0.27031025295064476
GENE3649X,0.41666666666666663,6.761904761904762,0.3790589651759376,6.260869565217392,0.35853327297419646,0.22644927536231885,0.586688076025689,0.5618961352657005,0.33112516980935786,-186.8612868547994,253.30441202043204,0.22838328605073346
GENE3650X,0.4313725490196078,7.368421052631579,0.48390990577918386,6.260869565217392,0.3496357960457856,0.2421497584541063,0.6044321006128047,0.5836352657004831,0.36879639201446063,-186.14675689808556,252.24505054305084,0.25946325003864634
GENE3651X,0.47457627118644075,14.947368421052632,0.6152941196577,12.521739130434783,0.3303948798454293,0.30797101449275366,0.650157914671245,0.596316425120773,0.4487991521757675,-184.48691792979812,251.99886558351253,0.3709468006411118
GENE3639X,0.46808510638297873,10.326530612244898,0.11688134226029956,1.6856187290969902,0.36962426437301943,0.27596618357487923,0.6236095644623235,0.625,0.28550124975536506,-189.0289068377348,253.18495777488448,0.272051571304718
